PostNumber,SymptomName,PostLink,Drugs,Treatment,BodyParts
78,"['Gonorrhea', 'Geroderma osteodysplastica', 'Gray Platelet Syndrome', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/how-to-stay-up-to-date-with-comments-particularly-relevant-for-oneself/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Transjugular intrahepatic portosystemic shunt procedure', 'Single Embryo Transfer', 'Drilling - action', 'Total Androgen Blockade', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Discussion (procedure)', nan, nan, 'Transjugular intrahepatic portosystemic shunt procedure', 'Drilling - action', 'Discussion (procedure)', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Heart', 'Knee', nan, nan, nan, 'Heart', 'Knee']"
79,"['Communicable Diseases', 'Disorder of face', 'Severe Acute Respiratory Syndrome', 'Common Cold', 'Acquired Immunodeficiency Syndrome', 'Encephalomyelitis, Western Equine', 'Influenza', 'Chronic Obstructive Airway Disease', 'Bronchitis, Chronic', 'Herpes zoster disease', 'Coronavirus Infections', 'Disease', 'Syncope', 'Clouded consciousness', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/donating-blood/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Blood Transfusion', 'Obstetric Delivery', 'Quarantine', 'Apheresis (procedure)', 'Isolation procedure', 'Discussion (procedure)', 'Demand (clinical)', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'bony process']"
80,"['Communicable Diseases', 'Pharyngitis', 'Common Cold', 'Diabetes Mellitus', 'Asthma', 'Chronic disease', 'Coronavirus Infections', 'Hemorrhagic Fever, Ebola', 'Sore Throat', 'Flushing', 'Nervousness', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/heard-something-about-reinfection/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Root Canal Therapy', 'Obstetric Delivery', 'Interventional procedure', 'Therapeutic tactile stimulation', 'Toilet procedure', 'Incision and drainage', 'Release (procedure)', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'Left upper arm structure', 'Gingiva', 'Hand', 'Eye', 'bony process', 'Tooth structure', 'Entire face', 'Nose', 'Foot']"
81,"['Infantile Neuroaxonal Dystrophy', 'Malaria', 'Coronavirus Infections', 'Painful Bladder Syndrome', 'Flatulence', 'Chronic back pain', 'Spasmodic movement', 'Signs and Symptoms', 'Verbal auditory hallucinations', 'Gait, Drop Foot', 'Clouded consciousness', 'Exhaustion', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/isolation-how-do-we-handle-it/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Elective Surgical Procedures', 'Knee Replacement Arthroplasty (procedure)', 'Rehabilitation therapy', 'Bortezomib/Dexamethasone/Pegylated Liposomal Doxorubicin Regimen', 'Exercise class', 'Discussion (procedure)', 'Removal by grinding', 'Cardiac Lead Procedure', 'Transection (procedure)', 'Muscular strength development exercise', 'Injection procedure', 'Arthroplasty, Replacement', 'special diet', 'Transjugular intrahepatic portosystemic shunt procedure', 'Quarantine', 'Incision and drainage', 'Reminding', 'Implantation procedure', 'nature therapy', 'Transurethral ultrasound guided laser induced prostatectomy (TULIP)', 'Peripheral Electronic Nerve Stimulation', 'Therapeutic tactile stimulation', 'Toilet procedure', 'Isolation procedure', 'Therapeutic radiology procedure', 'Exercise Pain Management', 'Therapeutic procedure', nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'Hand', 'Distal intermedial ridge of tibia', 'Eye', 'Structure of right hand', 'Entire face', 'Lanugo', 'Foot', 'anatomical layer']"
82,"['Infantile Neuroaxonal Dystrophy', 'Coronavirus Infections', 'Illness (finding)', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/its-july-and-still-no-decisions-about-public-schools-reopening/,"[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 'Surgical construction', 'Discussion (procedure)', 'Cardiac Lead Procedure', nan, nan]","[nan, nan, nan, nan, nan, nan, 'Hand', 'Entire face']"
83,"['Severe Acute Respiratory Syndrome', 'Myocardial Infarction', 'Coronavirus Infections', 'Seizures', 'HEART PROBLEM', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/covid-19-testing/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 'Rehabilitation therapy', 'Reminding', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Hand', 'Nose']"
84,"['Congenital Thrombotic Thrombocytopenic Purpura', 'Infantile Neuroaxonal Dystrophy', 'Punctate inner choroidopathy', 'Total Hypotrichosis, Mari type', 'Comatose', 'Macrophage Activation Syndrome', 'Pain', 'Feeling despair', 'Clouded consciousness', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/grief-in-the-time-of-covid-19/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Transection (procedure)', 'Obstetric Delivery', 'bleomycin/doxorubicin/lomustine/streptozocin protocol', 'Therapeutic tactile stimulation', 'Incision and drainage', 'Primary operation', 'Reminding', 'Isolation procedure', 'Providing presence (regime/therapy)', 'Confrontation', 'Gamete Intrafallopian Transfer', 'Anchoring procedure', nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'Heart', 'Hand', 'Left coronary artery structure', 'Tooth Crowns', 'Entire face', 'Foot', 'Entire breast']"
85,"['Pneumonia', 'Pulmonary Fibrosis', 'Chronic Obstructive Airway Disease', 'Lung diseases', 'Rare Diseases', 'Pulmonary Alveolar Proteinosis', 'Paramyotonia Congenita (disorder)', 'Disease', 'Flushing', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/lung-lavage/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Bronchial Lavage', 'Irrigation', 'Therapeutic procedure', nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Hand', 'Hippocampus Proper', 'Lung']"
86,"['Hepatic methionine adenosyltransferase deficiency', 'Communicable Diseases', 'Upper Respiratory Infections', 'Disease', 'Diarrhea', 'Vomiting', 'Weakness', 'Pain', 'Nightmares', 'Clouded consciousness', 'Exhaustion', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/covid-19-what-does-it-mean-for-people-in-icu-and-for-families/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Drainage procedure', 'Interventional procedure', 'Therapeutic tactile stimulation', 'Incision and drainage', 'cancer therapy', 'Revision procedure', 'Isolation procedure', 'stem cell therapy', 'Surgical Replantation', 'answer questions', 'Discussion (procedure)', 'ECHO protocol', nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Cord - Body Parts', 'Heart', 'Inferior esophageal sphincter structure', 'Entire ear', 'Intestines', 'Foot', 'Skeletal bone']"
87,"['Gonorrhea', 'Geroderma osteodysplastica', 'Infantile Neuroaxonal Dystrophy', 'Autoimmune Diseases', ""Little's Disease"", 'Lung Diseases, Obstructive', 'Cancer-Associated Retinopathy', 'Nephritis, Interstitial', 'Angle Closure Glaucoma', 'Gray Platelet Syndrome', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/covid-19-and-cancer-1/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Obstetric Delivery', 'Cancer Therapeutic Procedure', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Reminding', 'bleomycin/methotrexate/vincristine protocol', 'Vaccination', 'Health Checkup', 'Therapeutic procedure', 'Osteogenesis, Distraction', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Bone structure of rib', 'Heart', 'Hand', 'Entire trunk', 'Structure of anterior cerebral artery', 'Structure of putamen', 'Hair', 'Blood Vessel', 'Lung', 'Downy hair', 'Nose']"
88,"['Communicable Diseases', 'Adult Fanconi syndrome', 'Thromboembolism', 'Deep Vein Thrombosis', 'Dehydration', 'POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE', 'multiple pathologies', 'Giant Cell Arteritis', 'Coronavirus Infections', 'Acute gastroenteritis', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', 'Anemia, Diamond-Blackfan', 'Gray Platelet Syndrome', 'Hypertensive disease', 'Multi-infarct dementia', 'Plague', 'Carpal Tunnel Syndrome', 'Influenza', 'Testicular regression syndrome', 'Papillon-Lefevre Disease', 'Thrombophilia', 'PREMATURE CHROMATID SEPARATION TRAIT', 'Pneumocystis jiroveci pneumonia', 'Amyotrophic Lateral Sclerosis, Sporadic', 'Gonorrhea', 'Obesity', 'Oculocerebrocutaneous syndrome', ""Little's Disease"", 'Diabetes Mellitus', 'Encephalomyelitis, Western Equine', 'Chronic otitis media', 'Lung Diseases, Obstructive', 'Hematological Disease', 'Hypotrichosis simplex', 'Arthrogryposis renal dysfunction cholestasis syndrome', 'Disease', 'Catch - Finding of sensory dimension of pain', 'Feeling despair', 'Clouded consciousness', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/blood-types-and-covid-19/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Cardiac Surgery procedures', 'on anti-coagulants', 'cyclophosphamide/methotrexate/prednisone/vincristine protocol', 'gene therapy', 'Diversion procedure', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', 'Discussion (procedure)', 'Removal by grinding', 'Cardiac Lead Procedure', 'Hormone replacement therapy', 'Modest-Temperature Hyperthermia', 'Prevention of deep vein thrombosis', 'Direct Method', 'Care of aged', 'Drilling - action', 'Quarantine', 'Incision and drainage', 'bleomycin/methotrexate/vincristine protocol', 'Ambulatory Surgical Procedures', 'Vertical-Banded Gastroplasty', 'Calming', 'Osteogenesis, Distraction', 'Obstetric Delivery', 'Humor therapy', 'Adoptive Immunotherapy', 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Positive End-Expiratory Pressure', 'Therapeutic procedure', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Respiratory Diaphragm', 'Heart', 'Structure of retinal pigment epithelium', 'Thyroid Gland', 'Hand', 'Posterior muscle of thigh structure', 'Entire blood vessel', 'Blood Vessel', 'Brain', 'Veins', 'Branch of', 'Kidney', 'Entire upper limb', 'Entire trochlear nerve', 'Structure of supraoptic nucleus', 'Structure of putamen', 'right brain']"
89,"['Pneumonia', 'Vitamin D Deficiency', 'Influenza', 'post viral fatigue', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Chronic Obstructive Airway Disease', 'Bronchitis', 'Wolf-Hirschhorn Syndrome', 'Testicular regression syndrome', 'Bronchitis, Chronic', 'Pneumonia, Bacterial', 'Gonorrhea', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', 'Infantile Neuroaxonal Dystrophy', ""Little's Disease"", 'Multiple Epiphyseal Dysplasia', 'cold symptoms', 'Myocardial Infarction', 'Chest Pain', 'Tired', 'Fatigue', 'Spasm', 'Pain', 'Sleeplessness', 'Breathing abnormally deep', 'Productive cough', 'Dry cough', 'Coughing', 'Asthenia', 'Hot flushes', 'Clouded consciousness', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Pneumonia', 'Vitamin D Deficiency', 'Influenza', 'post viral fatigue', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Chronic Obstructive Airway Disease', 'Bronchitis', 'Wolf-Hirschhorn Syndrome', 'Testicular regression syndrome', 'Bronchitis, Chronic', 'Pneumonia, Bacterial', 'Gonorrhea', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', 'Infantile Neuroaxonal Dystrophy', ""Little's Disease"", 'Multiple Epiphyseal Dysplasia', 'cold symptoms', 'Myocardial Infarction', 'Chest Pain', 'Tired', 'Fatigue', 'Spasm', 'Pain', 'Sleeplessness', 'Breathing abnormally deep', 'Productive cough', 'Dry cough', 'Coughing', 'Asthenia', 'Hot flushes', 'Clouded consciousness', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/confused-about-covid-19-symptom-progression/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Anterior decompression of shoulder joint', 'Vitamin D supplement therapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Primary operation', 'Crushing procedure', 'Discussion (procedure)', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Anterior decompression of shoulder joint', 'Vitamin D supplement therapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Primary operation', 'Crushing procedure', 'Discussion (procedure)', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Trachea', 'Heart', 'Avian crop', 'Left upper arm structure', 'Left breast', 'Entire blood vessel', 'Body part', 'Downy hair', 'Lung', 'Nose', 'Entire breast', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Trachea', 'Heart', 'Avian crop', 'Left upper arm structure', 'Left breast', 'Entire blood vessel', 'Body part', 'Downy hair', 'Lung', 'Nose', 'Entire breast']"
90,"['Autoimmune disease (systemic) NOS', 'Postural Orthostatic Tachycardia Syndrome', 'Critical Illness', 'Carpal Tunnel Syndrome', 'Common Cold', 'Tropical Spastic Paraparesis', 'Cancer-Associated Retinopathy', 'Terminal illness', 'Myocardial Ischemia', 'Gonorrhea', 'Geroderma osteodysplastica', 'Infantile Neuroaxonal Dystrophy', 'Punctate inner choroidopathy', ""Little's Disease"", 'Lung Diseases, Obstructive', 'Gray Platelet Syndrome', 'Signs and Symptoms', 'Memory Loss', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Autoimmune disease (systemic) NOS', 'Postural Orthostatic Tachycardia Syndrome', 'Critical Illness', 'Carpal Tunnel Syndrome', 'Common Cold', 'Tropical Spastic Paraparesis', 'Cancer-Associated Retinopathy', 'Terminal illness', 'Myocardial Ischemia', 'Gonorrhea', 'Geroderma osteodysplastica', 'Infantile Neuroaxonal Dystrophy', 'Punctate inner choroidopathy', ""Little's Disease"", 'Lung Diseases, Obstructive', 'Gray Platelet Syndrome', 'Signs and Symptoms', 'Memory Loss', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Heart Transplantation', 'Transjugular intrahepatic portosystemic shunt procedure', 'Surgical Procedures, Minimally Invasive', 'Single Embryo Transfer', 'Antiretroviral therapy', 'Assisted Reproductive Technologies', 'Incision and drainage', 'Reminding', 'Tannenbaum electroanalgesia method', 'Calming', 'Osteogenesis, Distraction', 'Removal by grinding', 'thumb surgery', 'Anterior decompression of shoulder joint', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Primary operation', 'Release (procedure)', 'Direct Method', 'Exercise Pain Management', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Heart Transplantation', 'Transjugular intrahepatic portosystemic shunt procedure', 'Surgical Procedures, Minimally Invasive', 'Single Embryo Transfer', 'Antiretroviral therapy', 'Assisted Reproductive Technologies', 'Incision and drainage', 'Reminding', 'Tannenbaum electroanalgesia method', 'Calming', 'Osteogenesis, Distraction', 'Removal by grinding', 'thumb surgery', 'Anterior decompression of shoulder joint', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Primary operation', 'Release (procedure)', 'Direct Method', 'Exercise Pain Management', 'Orthokeratology', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SUPERIOR OLIVARY COMPLEX', 'Respiratory Diaphragm', 'Wing', 'Distal intermedial ridge of tibia', 'Posterior muscle of thigh structure', 'Eye', 'Structure of nail of finger', 'Entire appendix', 'Entire face', 'Entire breast', 'Entire iris', 'Structure of putamen', 'Common carotid artery', 'Downy hair', 'Foot']"
